REVISED 7/3/19,,,,,,,,,,,,,,,,,,,,
OBS SPRING SALE OF TWO-YEAR-OLDS IN TRAINING,,,,,,,,,,,,,,,,,,,,
"APRIL 23 - 26, 2019",,,,,,,,,,,,,,,,,,,,
hip#,Name,Color,Sex,Foal Date,Sire,Dam,Dam Sire,Sort By Dam,Consignor,Area ID,Barn,work time,set,day,Buyer ,Price ,PS,Status ,out date,AlphSort
742,,CH,C,2/18/2017,Munnings,Thissongsforbailee,Unbridled's Song,Thissongsforbailee,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XVII",KY,5,out,,,Withdrawn,Out,,Out,4/18/2019,"Wavertree Stables, Inc."
743,The Tankster,B,C,1/20/2017,Paynter,Thundering Hoofs,Langfuhr,ThunderingHoofs,"Paul Sharp, Agent XI",KY,C,10.2,179,4/18,Richard Lim,"65,000",,,,Sharp Paul M.
744,,CH,F,5/10/2017,Violence,Thunder Way,Thunder Gulch,ThunderWay,RiceHorse Stable (Brandon & Ali Rice),KY,17,21.2,43,4/18,Withdrawn,Out,,Out,4/25/2019,RiceHorse
745,,CH,C,3/31/2017,Danza,Tico Breeze,Carson City,TicoBreeze,"Richardson Bloodstock, Agent",LA,13,10.1,57,4/18,"K.O.I.D. Co., Ltd.","80,000",PS,,,Richardson Bloodstock
746,,B,C,4/16/2017,First Dude,Ties That Bind,Broken Vow,TiesThatBind,"Flynt Fesmire, Agent",FL,H,22.1,217,4/18,"14,000",Not Sold,,,,Fesmire Flynt
747,,DB/BR,C,4/28/2017,Will Take Charge,Tizgone,Tiznow,Tizgone,"Classic Bloodstock LLC, Agent III",NY,17,out,,,Withdrawn,Out,,Out,4/16/2019,Classic Bloodstock LLC
748,,DB/BR,C,3/20/2017,Sky Kingdom,Tiz the Tide,Tiznow,TiztheTide,"Tom McCrocklin, Agent X",KY,2,22.1,251,4/18,"K.O.I.D. Co., Ltd.","25,000",,,,McCrocklin Tom
749,,DB/BR,F,4/19/2017,The Big Beast,Tiz Twentyfour K,Tiznow,TizTwentyfourK,"Murray Smith, Agent I",FL,3,10.2,122,4/18,Grupo 7C Racing Stable,"50,000",,,,Smith Murray
750,,B,F,2/16/2017,Munnings,Tizza Trick,Tiznow,TizzaTrick,Grassroots Training & Sales LLC,KY,J,10.1,39,4/18,Belladonna Racing LLC,"90,000",,,,Grassroots Training & Sales LLC
751,,DB/BR,F,1/28/2017,American Pharoah,Toast to Ashley,First Defence,ToasttoAshley,"Niall Brennan Stables, Agent VIII",KY,8,10.3,10,4/18,Withdrawn,Out,,Out,4/25/2019,Brennan Niall
752,,CH,C,4/3/2017,Overanalyze,Tomato Lady,Yonaguska,TomatoLady,"S B M Training and Sales, Agent VI",KY,15,10.2,12,4/18,Sean S. Perl Bloodstock LLC,"50,000",PS,,,S B M Training and Sales
753,Houdini's Secret,DB/BR,C,3/12/2017,Secret Circle,Tonzie,Vision and Verse,Tonzie,"Mayberry Farm, Agent XVII",KY,B,10.1,183,4/18,Calumet Farm,"80,000",,,,Mayberry Farm
754,Bacco,CH,C,4/22/2017,First Samurai,Topazio,More Than Ready,Topazio,"Old South Farm LLC, Agent",MD,9,10.2,73,4/18,"Timothy Hills, Agent for Sea Gull Capital","60,000",,,,Old South Farm LLC
755,,B,C,3/14/2017,Awesome Again,Topic,Discreet Cat,Topic,"S B M Training and Sales, Agent XIV",KY,15,22.0,94,4/18,"Vicente Portaro, Agent","22,000",PS,,,S B M Training and Sales
756,,DB/BR,C,4/25/2017,Dialed In,Top of the Hill,Deputy Commander,TopoftheHill,"Mayberry Farm, Agent XVIII",KY,B,10.4,64,4/18,Withdrawn,Out,,Out,4/25/2019,Mayberry Farm
757,,CH,F,5/9/2017,Kantharos,Torchme,Gimmeawink,Torchme,"Scanlon Training & Sales, Agent for Excel Bloodstock (Bruno DeBerdt)",FL,1,10.0,110,4/18,Emblem Stables,"32,000",,,,Scanlon Training Center
758,,DB/BR,F,3/9/2017,Lemon Drop Kid,Total War,War Pass,TotalWar,"Niall Brennan Stables, Agent XV",KY,8,out,,,Withdrawn,Out,,Out,4/9/2019,Brennan Niall
759,,GR/RO,F,3/10/2017,Flashback,Tough Issie,Good and Tough,ToughIssie,"Blas Perez Stables, Agent I",FL,20,10.3,199,4/18,David R. Humphrey,"11,000",,,,Perez Stables Blas 
760,,B,C,3/22/2017,Twirling Candy,Tough Market,Suave,ToughMarket,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",KY,5,20.4,7,4/18,Sheikh Rashid Humaid Al Noaimi,"500,000",,,,"Wavertree Stables, Inc."
761,,CH,F,4/15/2017,Majestic City,Town Belle,Speightstown,TownBelle,"Southern Chase Farm, Inc. (Greg & Karen Dodd), Agent",KY,7,20.4,79,4/18,Kelly Breen,"57,000",,,,"Southern Chase Farm, Inc."
762,,CH,C,4/11/2017,Cross Traffic,Trading Paint,Indian Charlie,TradingPaint,"Top Line Sales LLC, Agent XXIX",KY,14,10.3,158,4/18,C H O R,"10,000",PS,,,Top Line Sales
763,,B,F,2/27/2017,Empire Maker,Transportation,Giant's Causeway,Transportation,"Julie Davies LLC, Agent XII",KY,19,10.1,238,4/18,Ballybrit Stable LLC,"30,000",,,,Davies Julie
764,,B,C,2/21/2017,Shackleford,Travelers' Way,Afleet Alex,TravelersWay,"Mayberry Farm, Agent XVII",KY,B,10.1,34,4/18,"B S W Bloodstock - Liz Crow, Agent","130,000",,,,Mayberry Farm
765,,DB/BR,C,3/13/2017,Commissioner,Trepidation,Seeking the Gold,Trepidation,"Julie Davies LLC, Agent V",KY,19,10.1,28,4/18,Charles L. Biggs,"50,000",,,,Davies Julie
766,Captured by Fate,B,C,4/6/2017,Uncaptured,Tribecky,Saint Liam,Tribecky,"de Meric Sales, Agent XXIV",FL,12,out,,,Withdrawn,Out,,Out,4/17/2019,de Meric Sales
767,,DB/BR,C,1/26/2017,Twirling Candy,Tricky Mistress,Clever Trick,TrickyMistress,"Craig L. Wheeler, Agent",FL,3,10.2,113,4/18,Windylea Farm LLC,"70,000",,,,Wheeler Craig L.
768,,DB/BR,C,3/2/2017,Ghostzapper,Triple Arch,Arch,TripleArch,"Tom McCrocklin, Agent XX",KY,2,out,,,Withdrawn,Out,,Out,4/10/2019,McCrocklin Tom
769,,DB/BR,F,4/7/2017,Jump Start,Triple Great,Greatness,TripleGreat,"Best A Luck Farm LLC, Agent",PA,3,10.2,249,4/18,Chris Meyer,"30,000",,,,Best A Luck Farm LLC
770,,B,F,4/27/2017,Graydar,Tripped,Distorted Humor,Tripped,"Woodside Ranch, Agent I",NY,1,out,,,Withdrawn,Out,,Out,4/17/2019,Woodside Ranch
771,,CH,F,4/4/2017,Creative Cause,Tristanme,Bwana Charlie,Tristanme,"S B M Training and Sales, Agent I",KY,15,10.4,142,4/18,Angel L. Del-Valle Matos,"8,000",,,,S B M Training and Sales
772,,DB/BR,F,4/27/2017,Medaglia d'Oro,Truant,Gone West,Truant,"Crupi's New Castle Farm, Agent III",KY,6,10.2,172,4/18,Withdrawn,Out,,Out,4/25/2019,Crupi's New Castle Farm
773,,DB/BR,F,1/19/2017,Summer Front,True Bliss,Yes It's True,TrueBliss,J V C Training and Sales (Jorge and Maria Villagomez),KY,20,10.4,218,4/18,Scott Gelner,"2,000",,,,J V C Training and Sales
774,,B,C,4/7/2017,Palace Malice,True Courage,War Front,TrueCourage,"Niall Brennan Stables, Agent VII",NY,8,out,,,Withdrawn,Out,,Out,4/9/2019,Brennan Niall
775,,DB/BR,C,5/7/2017,Mineshaft,True Way of Grace,Yes It's True,TrueWayofGrace,"Bobby Dodd, Agent XI",KY,10,out,,,Withdrawn,Out,,Out,2/21/2019,
776,Saratoga Breeze,CH,C,5/31/2017,Cajun Breeze,Trufast,Yes It's True,Trufast,"Eversole Thoroughbreds, Agent",FL,20,out,,,Withdrawn,Out,,Out,4/11/2019,Eversole Thoroughbreds
777,,B,C,4/11/2017,Blame,Trusty Temper,Successful Appeal,TrustyTemper,"Niall Brennan Stables, Agent XXVII",KY,8,10.1,49,4/18,"145,000",Not Sold,,,,Brennan Niall
778,Moon Delight,B,F,3/30/2017,Malibu Moon,Tulipmania,Empire Maker,Tulipmania,"Niall Brennan Stables, Agent XL",NY,8,10.4,186,4/18,Withdrawn,Out,,Out,4/25/2019,Brennan Niall
779,,B,C,5/15/2017,Bayern,Twilight Mirage,Jeblar,TwilightMirage,"Eddie Woods, Agent XL",FL,11,10.1,137,4/18,"Gary Gullo, Agent for Bob Petersons Stable LLC","50,000",,,,Woods Eddie
780,,B,F,2/6/2017,Lemon Drop Kid,Twilight Rose,Smart Strike,TwilightRose,"Eisaman Equine, Agent",KY,7,10.3,228,4/18,Withdrawn,Out,,Out,4/25/2019,Eisaman Equine
781,,DB/BR,F,3/14/2017,Stay Thirsty,Twin Induction,Slewacide,TwinInduction,"Jet Set Equine Sales, Agent III",KY,14,10.2,93,4/18,"14,000",Not Sold,,,,Jet Set Equine Sales
782,,CH,F,3/31/2017,Palace Malice,Two Harbors,Pulpit,TwoHarbors,"Mayberry Farm, Agent XIX",KY,B,10.2,156,4/18,Withdrawn,Out,,Out,4/25/2019,Mayberry Farm
783,,CH,C,3/21/2017,Normandy Invasion,Two Hearts,Deputy Minister,TwoHearts,"Pick View LLC, Agent IV",NY,14,22.2,223,4/18,"37,000",Not Sold,,,,Pick View LLC
784,,B,C,5/3/2017,Fast Anna,Two Trail Sioux,Indian Charlie,TwoTrailSioux,"Envision Equine, Agent IV",KY,D,21.2,166,4/18,"150,000",Not Sold,,,,Envision Equine
785,,CH,C,3/1/2017,Kantharos,Ukraine,U S Ranger,Ukraine,"Craig L. Wheeler, Agent",FL,3,20.4,13,4/18,Stonestreet Stables LLC & LNJ Foxwood,"150,000",,,,Wheeler Craig L.
786,,GR/RO,C,3/12/2017,Danza,Unbridled Quest,Unbridled's Song,UnbridledQuest,"de Meric Sales, Agent XXII",KY,12,21.2,202,4/18,Brilliant Racing II LLC and Sam Aguiar,"62,000",,,,de Meric Sales
787,,B,F,5/15/2017,Into Mischief,Unbridled Ridge,Unbridled's Song,UnbridledRidge,"de Meric Sales, Agent I",KY,12,21.1,32,4/18,Phoenix Thoroughbred (III) Ltd.,"750,000",,,,de Meric Sales
788,,GR/RO,C,2/18/2017,Paynter,Unbridled Sonya,Unbridled's Song,UnbridledSonya,"Off the Hook LLC, Agent VI",KY,13,10.1,59,4/18,"LEB, Agent for West Point Tb's, Inc. & John Glenn","77,000",,,,Off the Hook LLC
789,,B,C,5/25/2017,Ghostzapper,Underwater,Theatrical (IRE),Underwater,"Julie Davies LLC, Agent XXVII",KY,19,9.4,99,4/18,Stetson Racing LLC,"600,000",,,,Davies Julie
790,,CH,C,3/21/2017,Awesome of Course,Undistorted,Distorted Humor,Undistorted,"Ocala Stud, Agent",FL,4,21.4,163,4/18,Curragh Stables,"20,000",,,,Ocala Stud
791,,DB/BR,F,3/4/2017,Palace Malice,Undo,Flatter,Undo,"de Meric Sales, Agent IX",KY,12,21.1,14,4/18,"John C. Kimmel, Agent for Tobey L. Morton","220,000",,,,de Meric Sales
792,,DB/BR,F,4/12/2017,Bayern,Union Boss,Dixie Union,UnionBoss,"Richardson Bloodstock, Agent",KY,13,9.4,133,4/18,"82,000",Not Sold,,,,Richardson Bloodstock
793,,CH,C,5/14/2017,More Than Ready,Union Flag,Belong to Me,UnionFlag,"Southern Chase Farm, Inc. (Greg & Karen Dodd), Agent",KY,7,21.2,205,4/18,Withdrawn,Out,,Out,4/25/2019,"Southern Chase Farm, Inc."
794,,CH,F,1/21/2017,Munnings,Union Mettle,Dixie Union,UnionMettle,Blas Perez Stables,FL,20,10.1,70,4/18,Joseph Besecker,"55,000",,,,Perez Stables Blas 
795,,DB/BR,C,3/29/2017,The Big Beast,Unlimited Pleasure,Valid Appeal,UnlimitedPleasure,Ocala Stud,FL,4,21.2,101,4/18,Calumet Farm,"52,000",,,,Ocala Stud
796,Free Like Me,DB/BR,F,4/17/2017,Uncaptured,Uno Royale,Macho Uno,UnoRoyale,"Top Line Sales LLC, Agent XXXVI",FL,14,10.2,134,4/18,Averill Racing LLC,"70,000",,,,Top Line Sales
797,,B,C,3/8/2017,Lookin At Lucky,Untamed Passion,Pulpit,UntamedPassion,"Craig L. Wheeler, Agent",FL,3,10.1,177,4/18,Kelly Breen,"50,000",,,,Wheeler Craig L.
798,,DB/BR,C,4/4/2017,Shakin It Up,Urquia,Scat Daddy,Urquia,"S B M Training and Sales, Agent I",KY,15,10.1,60,4/18,Withdrawn,Out,,Out,4/25/2019,S B M Training and Sales
799,,GR/RO,F,4/8/2017,Conveyance,Uzume,Unbridled's Song,Uzume,"Top Line Sales LLC, Agent VIII",KY,14,10.1,164,4/18,Withdrawn,Out,,Out,4/24/2019,Top Line Sales
800,,B,C,2/9/2017,Uncle Mo,Miss Arrangement,Mr. Greeley,MissArrangement,"Tom McCrocklin, Agent XXI",KY,2,out,,,Withdrawn,Out,,Out,4/10/2019,McCrocklin Tom
801,,DB/BR,F,2/19/2017,Prospective,Valid Invitation,Take Me Out,ValidInvitation,Ocala Stud,FL,4,out,,,Withdrawn,Out,,Out,2/15/2019,Ocala Stud
802,,B,F,3/23/2017,Lea,Van Lear Rose,Stroll,VanLearRose,Desert Thoroughbreds LLC,ON,16,10.2,162,4/18,"24,000",Not Sold,,,,Desert Thoroughbreds LLC
803,,GR/RO,C,4/22/2017,Declaration of War,Varisimo,Unbridled's Song,Varisimo,"Eisaman Equine, Agent",KY,7,out,,,Withdrawn,Out,,Out,4/17/2019,Eisaman Equine
804,,B,F,4/5/2017,Paynter,Vercellana,Colonel John,Vercellana,"S G V Thoroughbreds LLC (Steven Venosa), Agent",KY,1,10.1,178,4/18,Dennis O'Neill,"90,000",,,,S G V Thoroughbreds
805,,B,C,4/11/2017,Commissioner,Victoria's Hope,Run Away and Hide,VictoriasHope,"de Meric Sales, Agent X",KY,12,22.0,159,4/18,Raymond Kuah,"42,000",,,,de Meric Sales
806,,B,F,4/2/2017,Commissioner,Victory Island,Friendly Island,VictoryIsland,"Hemingway Racing and Training Stables LLC, Agent XXII",KY,16,10.2,256,4/18,PWF,"40,000",,,,Hemingway Racing and Training LLC
807,,B,C,3/8/2017,Tapiture,Viola Blew By,Omega Code,ViolaBlewBy,"Grassroots Training & Sales LLC, Agent V",KY,J,10.0,2,4/18,Myracehorse.com,"100,000",,,,Grassroots Training & Sales LLC
808,,B,C,4/16/2017,Candy Ride (ARG),Violet Rose,Street Cry (IRE),VioletRose,Romero Jaramillo Investments,KY,E,21.2,117,4/18,"21,000",Not Sold,,,,Romero Jaramillo Investments
809,,CH,C,2/17/2017,Constitution,Virginia Bee,Virginia Rapids,VirginiaBee,"Scanlon Training & Sales, Agent I",KY,1,10.2,21,4/18,"Arnaud Delacour, Agent","160,000",,,,Scanlon Training Center
810,,B,F,3/3/2017,American Pharoah,Visions of Annette,Distorted Humor,VisionsofAnnette,"Hartley / DeRenzo Thoroughbreds LLC, Agent",NY,5,10.1,18,4/18,"Steven W. Young, Agent","350,000",PS,,,Hartley / DeRenzo Thoroughbreds LLC
811,,B,C,5/13/2017,Tapit,Visions of Clarity (IRE),Sadler's Wells,VisionsofClarityIRE,"Ocala Stud, Agent",KY,4,out,,,Withdrawn,Out,,Out,3/20/2019,Ocala Stud
812,,B,C,2/11/2017,Bernardini,Visual Mind,Kingmambo,VisualMind,"Eisaman Equine, Agent",KY,7,10.2,115,4/18,Pewter Stable,"20,000",,,,Eisaman Equine
813,,B,C,2/6/2017,Fast Anna,Vitellia,Awesome Again,Vitellia,Grassroots Training & Sales LLC,KY,J,10.1,75,4/18,Hill 'n' Dale Bloodstock,"210,000",,,,Grassroots Training & Sales LLC
814,Merry,B,F,2/1/2017,Orb,Vivere,War Front,Vivere,"Harris Training Center LLC, Agent I",KY,13,10.1,35,4/18,Kelly Breen,"25,000",,,,Harris Training Center LLC
815,,CH,F,5/27/2017,City Zip,Voyage,Rahy,Voyage,"Hartley / DeRenzo Thoroughbreds LLC, Agent",KY,5,out,,,Withdrawn,Out,,Out,4/10/2019,Hartley / DeRenzo Thoroughbreds LLC
816,,CH,F,3/27/2017,Daredevil,Voyelle,Broken Vow,Voyelle,"Kings Equine, Agent VIII",KY,2,10.1,209,4/18,"George Weaver, Agent","25,000",PS,,,Kings Equine
817,Chilly Indian,DB/BR,C,4/1/2017,Frost Giant,Wabanaki,Indian Charlie,Wabanaki,"Ocala Stud, Agent for Chester & Mary Broman",NY,4,22.0,200,4/18,Shaffique Khan,"5,000",,,,Ocala Stud
818,,B,C,3/17/2017,Medaglia d'Oro,Walk Close,Tapit,WalkClose,"Tom McCrocklin, Agent VI",KY,2,21.1,19,4/18,Alistair Roden Bloodstock,"480,000",,,,McCrocklin Tom
819,,DB/BR,F,2/14/2017,Uncle Mo,Walkwithapurpose,Candy Ride (ARG),Walkwithapurpose,"Ocala Stud, Agent",MD,4,out,,,Withdrawn,Out,,Out,3/20/2019,Ocala Stud
820,,CH,F,3/23/2017,Daredevil,Wallstreeter,Street Cry (IRE),Wallstreeter,Brick City Thoroughbreds,NY,19,10.3,55,4/18,"Gary Contessa, Agent","45,000",PS,,,
821,,DB/BR,F,1/30/2017,Blame,Walton Place,Unbridled's Song,WaltonPlace,"Hoppel's Horse & Cattle Co., Inc., Agent III",KY,A,out,,,Withdrawn,Out,,Out,4/9/2019,"Hoppel's Horse & Cattle Co., Inc."
822,,B,F,3/29/2017,Malibu Moon,Wampum Girl,Exchange Rate,WampumGirl,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XX",KY,5,10.0,206,4/18,Paul Mouttet,"40,000",,,,"Wavertree Stables, Inc."
823,Hooyah,B,C,3/9/2017,Declaration of War,Wandering Star,Red Ransom,WanderingStar,"Niall Brennan Stables, Agent XXV",KY,8,10.3,250,4/18,Withdrawn,Out,,Out,4/25/2019,Brennan Niall
824,,B,F,2/9/2017,Lemon Drop Kid,Warm Embrace,Street Cry (IRE),WarmEmbrace,"Mayberry Farm, Agent IX",KY,B,10.1,87,4/18,"Jeffrey Bloom, Agent","95,000",,,,Mayberry Farm
825,,DB/BR,C,4/5/2017,Candy Ride (ARG),Warriorscmoutoplay,Warrior's Reward,Warriorscmoutoplay,"Eddie Woods, Agent VIII",CA,11,21.3,108,4/21,Alistair Roden Bloodstock,"70,000",PS,,,Woods Eddie
826,,B,F,2/12/2017,Mr Speaker,Warrior Woman,War Chant,WarriorWoman,"Wavertree Stables, Inc. (Ciaran Dunne), Agent IX",FL,5,21.0,62,4/18,William Meathe or Pender Racing,"120,000",,,,"Wavertree Stables, Inc."
827,,DB/BR,C,4/1/2017,Take Charge Indy,War Secret,War Front,WarSecret,"S G V Thoroughbreds LLC (Steven Venosa), Agent",NY,1,out,,,Withdrawn,Out,,Out,4/10/2019,S G V Thoroughbreds
828,Witch Hunter,B,F,4/1/2017,Khozan,Wave Bye Bye,Congrats,WaveByeBye,"Journeyman Bloodstock Services, Inc. (Brent & Crystal Fernung), Agent",NY,2,22.1,97,4/18,"Noel Kucich, Agent","7,500",,,,Journeyman Bloodstock
829,,DB/BR,C,3/19/2017,Kodiac (GB),Well Focused (IRE),Intense Focus,WellFocusedIRE,"All In Line Stables, Agent VII",IR,17,out,,,Withdrawn,Out,,Out,4/10/2019,All In Line Stables
830,,B,C,5/7/2017,Liam's Map,West Side Dancer,Gone West,WestSideDancer,Ocala Stud,FL,4,21.3,36,4/18,Michael Vitello,"55,000",,,,Ocala Stud
831,,CH,F,4/2/2017,Jimmy Creed,What Will Be,Anees,WhatWillBe,"Hartley / DeRenzo Thoroughbreds LLC, Agent",MD,5,10.2,148,4/18,Gabriel Duignan,"65,000",,,,Hartley / DeRenzo Thoroughbreds LLC
832,,B,C,3/9/2017,Palace Malice,Whisper Wisdom,Rockport Harbor,WhisperWisdom,"Parrish Farms, Agent",KY,10,10.3,112,4/18,Watkins Bloodstock,"85,000",PS,,,Parrish Farms
833,Calling All Cars,B,C,5/21/2017,Cross Traffic,Whistle Call,Phone Trick,WhistleCall,"Halcyon Hammock Farm, Agent I",FL,1,10.4,233,4/18,"39,000",Not Sold,,,,Halcyon Hammock Farm
834,,B,C,2/28/2017,Into Mischief,White Pants Night,Speightstown,WhitePantsNight,"Eisaman Equine, Agent",KY,7,10.0,3,4/18,"140,000",Not Sold,,,,Eisaman Equine
835,,B,F,2/5/2017,Macho Uno,Wicked Beauty,Vindication,WickedBeauty,"Stephens Thoroughbreds LLC, Agent II",NY,H,10.1,118,4/18,"97,000",Not Sold,,,,Stephens Thoroughbreds LLC
836,,DB/BR,F,5/2/2017,Fed Biz,Wicked Ravnina,Wild and Wicked,WickedRavnina,"Silver Star, Agent I",FL,G,10.1,111,4/18,Salvador Hernandez,"21,000",,,,Silver Star
837,,B,C,2/3/2017,War Front,Callback,Street Sense,Callback,"Hoby & Layna Kight, Agent",KY,6,11.2,208,4/18,Withdrawn,Out,,Out,4/20/2019,Kight Hoby
838,,CH,F,3/17/2017,Declaration of War,Wife Support,Distorted Humor,WifeSupport,"Woodford Thoroughbreds, Agent",KY,17,10.4,243,4/18,Raul Delvalle,"10,000",,,,Woodford Thoroughbreds
839,,B,C,2/9/2017,Star Guitar,Wild About Marie,Wildcat Heir,WildAboutMarie,"Golden Rock Thoroughbreds, Agent V",LA,16,10.1,229,4/18,"77,000",Not Sold,,,,Golden Rock Thoroughbreds
840,,B,F,1/26/2017,Bodemeister,Wildaboutshopping,Wildcat Heir,Wildaboutshopping,"Craig L. Wheeler, Agent",FL,3,out,,,Withdrawn,Out,,Out,3/26/2019,Wheeler Craig L.
841,,B,F,2/6/2017,Twirling Candy,Wild About Sonny,Officer,WildAboutSonny,"Robert Brewer, Agent",KY,D,10.0,147,4/18,Jay Em Ess Stable,"250,000",,,,Brewer Robert
842,Tequila Gold,DB/BR,C,5/18/2017,Midshipman,Wildcat Gold,Forest Wildcat,WildcatGold,"Eddie Woods, Agent LX",KY,11,21.0,192,4/18,Al Aasfa Racing,"65,000",,,,Woods Eddie
843,,B,C,2/23/2017,Into Mischief,Wildcat Melody,Unbridled's Song,WildcatMelody,Q Bar J Thoroughbreds LLC,KY,14,21.4,227,4/18,PWF,"40,000",,,,Q Bar J Thoroughbreds LLC
844,,B,F,3/27/2017,Wicked Strong,Wilderness Area,Deputy Minister,WildernessArea,"Woodside Ranch, Agent I",KY,1,10.4,180,4/18,Brenda Tabraue,"15,000",,,,Woodside Ranch
845,,CH,C,4/5/2017,Uncaptured,Wild Meggie Meg,Wild Zone,WildMeggieMeg,Hawks Nest LLC,FL,17,10.1,89,4/18,"K.O.I.D. Co., Ltd.","70,000",,,,Hawks Nest LLC
846,,CH,F,4/17/2017,Goldencents,Wild Summer,Unbridled's Song,WildSummer,"All In Line Stables, Agent VII",KY,17,out,,,Withdrawn,Out,,Out,3/25/2019,All In Line Stables
847,,B,F,4/21/2017,Bernardini,Wilshewed,Carson City,Wilshewed,"Randy Bradshaw, Agent II",KY,18,10.0,234,4/18,Narvick Int'l,"500,000",,,,Bradshaw Randy
848,,B,F,3/21/2017,Commissioner,Wimbledon Star,Wimbledon,WimbledonStar,"Top Line Sales LLC, Agent V",KY,14,10.3,232,4/18,S B Racing,"12,500",PS,,,Top Line Sales
849,,GR/RO,C,5/13/2017,Malibu Moon,Window Woman,Skip Away,WindowWoman,"Wavertree Stables, Inc. (Ciaran Dunne), Agent IV",KY,5,10.4,123,4/18,Kazbek Botashev,"15,000",,,,"Wavertree Stables, Inc."
850,,GR/RO,C,2/25/2017,Liam's Map,Wine and Dyne,Dynaformer,WineandDyne,"Eddie Woods, Agent VIII",KY,11,out,,,Withdrawn,Out,,Out,4/12/2019,Woods Eddie
851,,DB/BR,C,3/5/2017,Dialed In,Winmor Gold,Utopia (JPN),WinmorGold,Grassroots Training & Sales LLC,FL,J,10.2,157,4/18,"K.O.I.D. Co., Ltd.","57,000",,,,Grassroots Training & Sales LLC
852,,CH,C,4/21/2017,Bayern,Winning Season,Lemon Drop Kid,WinningSeason,"McKathan Bros., Agent I",KY,6,10.0,211,4/18,Withdrawn,Out,,Out,4/25/2019,McKathan Bros.
853,Wicked Witch,DB/BR,F,4/15/2017,Wicked Strong,Witchesofwestfield,Cape Canaveral,Witchesofwestfield,"Top Line Sales LLC, Agent XL",FL,14,21.3,214,4/18,Blas Perez,"25,000",PS,,,Top Line Sales
854,,B,F,4/18/2017,Will Take Charge,Witch Princess,Exchange Rate,WitchPrincess,"de Meric Sales, Agent I",NY,12,10.1,85,4/18,"Vicente Portaro, Agent","23,000",,,,de Meric Sales
855,,DB/BR,C,2/18/2017,Adios Charlie,Wolf N Hen,Hennessy,WolfNHen,"Wavertree Stables, Inc. (Ciaran Dunne), Agent II",FL,5,out,,,Withdrawn,Out,,Out,4/18/2019,"Wavertree Stables, Inc."
856,,DB/BR,C,4/26/2017,Street Boss,Woodland Park,Bernardini,WoodlandPark,Ocala Stud,FL,4,20.4,1,4/18,Stonestreet Stables LLC,"535,000",,,,Ocala Stud
857,,B,F,3/10/2017,Bernardini,Wow Me Free,Menifee,WowMeFree,"Tom McCrocklin, Agent VII",KY,2,22.1,107,4/18,Withdrawn,Out,,Out,4/25/2019,McCrocklin Tom
858,,B,F,3/13/2017,Cairo Prince,Xylonia,Horse Chestnut (SAF),Xylonia,"Eddie Woods, Agent IX",KY,11,21.3,4,4/18,"Vicente Portaro, Agent","10,000",,,,Woods Eddie
859,Shackatude,B,C,2/21/2017,Shackleford,Yawm Estoora,Dayjur,YawmEstoora,"Crupi's New Castle Farm, Agent VII",KY,6,10.2,230,4/18,"Al Stall Jr, Agt for Lewis Matthews","47,000",PS,,,Crupi's New Castle Farm
860,,B,C,2/13/2017,Palace,Yes Im Sweet,Yes It's True,YesImSweet,"Woodside Ranch, Agent I",FL,1,21.3,102,4/18,Jose A. Lopez - JAL Racing,"40,000",,,,Woodside Ranch
861,,CH,C,4/5/2017,Tapizar,Yield to No One,High Yield,YieldtoNoOne,"All In Line Stables, Agent III",KY,17,out,,,Withdrawn,Out,,Out,4/4/2019,All In Line Stables
862,,GR/RO,F,4/6/2017,Palace Malice,Yogi'ssplashofgold,Touch Gold,Yogissplashofgold,"S G V Thoroughbreds LLC (Steven Venosa), Agent",NY,1,10.1,109,4/18,Windylea Farm LLC,"165,000",,,,S G V Thoroughbreds
863,,CH,F,4/28/2017,Malibu Moon,You're Beingplayed,Speightstown,YoureBeingplayed,Brick City Thoroughbreds,KY,19,10.2,167,4/18,"Sallusto & Albina, Agent for Newport Racing","48,000",,,,Brick City Thoroughbreds
864,,CH,C,3/13/2017,Competitive Edge,Zamquick,Pomeroy,Zamquick,"Southern Chase Farm, Inc. (Greg & Karen Dodd), Agent",KY,7,22.1,145,4/18,Withdrawn,Out,,Out,4/18/2019,"Southern Chase Farm, Inc."
865,,DB/BR,C,2/24/2017,Two Step Salsa,Zarlanz,Harlan's Holiday,Zarlanz,"Blue River Bloodstock, Inc., Agent III",FL,18,32.2,77,4/18,"K.O.I.D. Co., Ltd.","120,000",,,,Blue River Bloodstock
866,Goldies Beast,DB/BR,C,4/1/2017,Goldencents,Zenderella,Zensational,Zenderella,"Richardson Bloodstock, Agent",TX,13,10.4,226,4/18,"15,000",Not Sold,,,,Richardson Bloodstock
867,,B,F,4/4/2017,Constitution,Zenith,Roy,Zenith,"Harris Training Center LLC, Agent VI",KY,13,10.2,222,4/18,"Oracle Bloodstock, Agent","120,000",,,,Harris Training Center LLC
868,,B,F,1/29/2017,Broken Vow,Zifena (GB),Zamindar,ZifenaGB,"Eisaman Equine, Agent",KY,7,10.4,195,4/18,Cal Lynch,"27,000",,,,Eisaman Equine
