OBS SPRING SALE OF TWO-YEAR-OLDS IN TRAINING,,,,,,,,,,,,,,,,,,,,
"APRIL 19 - 22, 2022",,Revised 8/2/2022,,,,,,,,,,,,,,,,,,
hip#,Name,Color,Sex,Foal Date,Sire,Dam,Dam Sire,Sort By Dam,Consignor,Area ID,Barn,work time,set,day,Buyer ,Price ,PS,Status,Out Date,AlphSort
760,,B,F,3/29/2020,Speightstown,Mischievous Misty,Into Mischief,MischievousMisty,"Golden Rock Thoroughbreds, Agent IV",KY        ,20,10.1,57,4/14,"Oracle Bloodstock, Agent","100,000",,,,Golden Rock Thoroughbreds
761,,DB/BR,C,2/22/2020,Cloud Computing,Miss Acorn,Giant Oak,MissAcorn,Fabian Sales,KY        ,D,21.4,116,4/14,Manfred Roos,"35,000",,,,Fabian Sales
762,,B,F,5/24/2020,Justify,Missamerica Bertie,Quiet American,MissamericaBertie,"Niall Brennan Stables, Agent XXII",KY        ,8,10.1,16,4/14,"Mike Ryan, Agent","450,000",,,,Brennan Niall
763,,DB/BR,F,2/9/2020,Army Mule,Miss Ann Perry,Afleet Alex,MissAnnPerry,"Equinox, Inc., Agent",KY        ,20,out,111,4/14,Withdrawn,Out,,Out,4/20/2022,"Equinox, Inc."
764,,CH,F,4/30/2020,West Coast,Miss Arrangement,Mr. Greeley,MissArrangement,A. G. Sales,KY        ,2,10.0,68,4/14,"Michael McCarthy, Agent","75,000",,,,A. G. Sales
765,,B,F,3/28/2020,Adios Charlie,Miss Away,Run Away and Hide,MissAway,"Rivera Training and Sales, Agent",FL        ,9,10.2,49,4/14,Warren Cheekes,"32,000",,,,Rivera Training and Sales
766,,DB/BR,C,3/2/2020,Oscar Performance,Miss Chapin,Royal Academy,MissChapin,"Coastal Equine LLC (Jesse Hoppel), Agent IV",KY        ,A,out,,4/14,Withdrawn,Out,,Out,4/14/2022,Coastal Equine LLC
767,,DB/BR,F,4/18/2020,Ransom the Moon,Miss Curley d'Oro,Curlin,MissCurleydOro,"Omar Ramirez Bloodstock, Agent",NY        ,15,10.1,17,4/14,"Blinkers On Racing Stable / Zach Madden, Agent","100,000",,,,Ramirez Omar
768,,B,F,1/19/2020,Always Dreaming,Miss Freeze,Frost Giant,MissFreeze,"Julie Davies LLC, Agent XVI",NY        ,15,10.1,11,4/14,"Murphy / Zap, Agent for California Racing Partners","140,000",,,,Davies Julie
769,,B,C,3/3/2020,Hard Spun,Miss Horoscope,Astrology,MissHoroscope,"Randy Miles, Agent XX",KY        ,18,10.1,54,4/14,"Charles H. Boden, Agent for Colts Neck Stables LLC","130,000",,,,Miles Randy
770,Justice Time,DB/BR,C,2/16/2020,Not This Time,Miss Injustice,Court Vision,MissInjustice,"Coastal Equine LLC (Jesse Hoppel), Agent XXVII",KY        ,A,out,,4/14,Withdrawn,Out,,Out,4/14/2022,Coastal Equine LLC
771,,B,C,1/26/2020,Point of Entry,Miss Isella,Silver Charm,MissIsella,"Off the Hook LLC, Agent IV",KY        ,13,out,,4/14,Withdrawn,Out,,Out,4/11/2022,Off the Hook LLC
772,,CH,C,4/30/2020,Munnings,Mississippi Queen,Artie Schiller,MississippiQueen,"Scanlon Training & Sales, Agent",KY        ,1,10.3,121,4/14,"New Horizon Farm, Inc.","50,000",,,,Scanlon Training Center
773,,CH,C,3/10/2020,Munnings,Miss Katie Bug,Point of Entry,MissKatieBug,"Randy Miles, Agent V",KY        ,18,out,3,4/14,Withdrawn,Out,,Out,4/15/2022,Miles Randy
774,,DB/BR,F,4/20/2020,Nyquist,Miss Luna,Henny Hughes,MissLuna,"de Meric Sales, Agent XXXIII",KY        ,12,out,,4/14,Withdrawn,Out,,Out,3/29/2022,de Meric Sales
775,,DB/BR,F,4/12/2020,Cloud Computing,Miss Malibu Style,Malibu Moon,MissMalibuStyle,"Niall Brennan Stables, Agent XVII",KY        ,8,10.0,39,4/14,"Mike Ryan, Agent","300,000",,,,Brennan Niall
776,,CH,F,4/16/2020,Classic Empire,Miss Mary Pat,Service Stripe,MissMaryPat,"Randy Miles, Agent XI",KY        ,18,out,,4/14,Withdrawn,Out,,Out,4/13/2022,Miles Randy
777,,DB/BR,C,5/13/2020,Connect,Miss Narcissist,Freud,MissNarcissist,"de Meric Sales, Agent XVII",NY        ,12,10.2,43,4/14,Rich Schulhoff,"60,000",,,,de Meric Sales
778,,CH,C,4/8/2020,Bucchero,Miss Propitious,J P's Gusto,MissPropitious,"Marcial Galan, Agent",FL        ,G,10.1,24,4/14,Bell Racing LLC,"145,000",,,,Galan Marcial
779,,DB/BR,F,3/21/2020,Uncaptured,Miss Skeetd,Cloud Hopping,MissSkeetd,"Marcial Galan, Agent",FL        ,G,10.2,92,4/14,Herman Wilensky,"25,000",,,,Galan Marcial
780,,CH,F,4/16/2020,Alternation,Miss Sparkles,Fed Biz,MissSparkles,Silver Star,FL        ,17,10.2,55,4/14,Ron Stolich,"35,000",PS,,,Silver Star
781,,DB/BR,F,2/23/2020,Collected,Miss Spinks,Rock Hard Ten,MissSpinks,"Coastal Equine LLC (Jesse Hoppel), Agent XVI",VA        ,A,out,,4/14,Withdrawn,Out,,Out,4/14/2022,Coastal Equine LLC
782,,CH,C,2/10/2020,Accelerate,Missy's Advantage,Tactical Advantage,MissysAdvantage,"Whitman Sales LLC, Agent VII",KY        ,16,10.3,130,4/14,"Nick J. Hines, Agent","37,000",,,,Whitman Sales
783,Milagroso,DB/BR,C,4/27/2020,Destin,Misty Daylight,Seeking Daylight,MistyDaylight,"RiceHorse Stable (Brandon & Ali Rice), Agent",NY        ,6,out,,4/14,Withdrawn,Out,,Out,4/10/2022,RiceHorse
784,,DB/BR,C,3/20/2020,Classic Empire,Misty Rosette,Stormin Fever,MistyRosette,"Harris Training Center LLC, Agent II",NY        ,13,10.0,12,4/14,Ed & Susie Orr,"335,000",,,,Harris Training Center LLC
785,,B,F,4/20/2020,The Big Beast,Mitasunke,Closing Argument,Mitasunke,"Marcial Galan, Agent",FL        ,G,10.1,135,4/14,C.H.P.R.,"30,000",,,,Galan Marcial
786,,CH,F,4/20/2020,Practical Joke,Mixed Up Kid,Lemon Drop Kid,MixedUpKid,"Scanlon Training & Sales, Agent XX",KY        ,1,10.0,94,4/14,H R Bloodstock,"85,000",,,,Scanlon Training Center
787,,CH,F,3/21/2020,Redesdale,Miz Midtown,Exchange Rate,MizMidtown,"Omar Ramirez Bloodstock, Agent",NY        ,15,10.1,73,4/14,"70,000",Not Sold,,,,Ramirez Omar
788,,GR/RO,C,4/19/2020,Oscar Performance,Mizzcan'tbewrong,Mizzen Mast,Mizzcantbewrong,"Cary Frommer LLC, Agent II",FL        ,10,10.2,119,4/14,I Ming Chee,"20,000",,,,Frommer Cary
789,,CH,F,5/6/2020,Justify,Mo Chuisle,Free House,MoChuisle,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXXI",KY        ,5,10.0,64,4/14,Greg & Caroline Bentley,"185,000",PS,,,"Wavertree Stables, Inc."
790,,B,F,3/24/2020,American Freedom,Mollie Merisa,Harlan's Holiday,MollieMerisa,"Niall Brennan Stables, Agent XLII",FL        ,8,out,,4/14,Withdrawn,Out,,Out,4/9/2022,Brennan Niall
791,,DB/BR,F,1/8/2020,Tapiture,Momentiempo,Medaglia d'Oro,Momentiempo,"Grassroots Training & Sales LLC, Agent VII",KY        ,J,10.1,98,4/14,"Keith Dickey, Agent for Brett Bresser","30,000",,,,Grassroots Training & Sales LLC
792,,B,F,2/25/2020,Star Guitar,Moment of Majesty,Saint Liam,MomentofMajesty,"Centofanti Thoroughbreds, Agent III",LA        ,16,10.0,123,4/14,"Intrepid Thoroughbreds, Cary Bloodstock, Agent","110,000",,,,Centofanti Thoroughbreds
793,,B,F,4/4/2020,Union Rags,Monarchia,Arch,Monarchia,Randy Miles,KY        ,18,out,,4/14,Withdrawn,Out,,Out,4/13/2022,Miles Randy
794,,B,F,4/15/2020,Into Mischief,Mo'ne Davis,Bernardini,MoneDavis,Two Oaks Equine,KY        ,19,10.1,30,4/14,LFG Racing LLC,"35,000",,,,Two Oaks Equine
795,,CH,F,5/9/2020,Maclean's Music,Moonlight Lady,Malibu Moon,MoonlightLady,"Lucan Bloodstock (Karl Keegan), Agent XII",VA        ,16,10.4,14,4/14,Withdrawn,Out,,Out,4/21/2022,Lucan Bloodstock
796,,B,C,4/4/2020,Mo Town,Moon Meeting Too,Malibu Moon,MoonMeetingToo,"Golden Rock Thoroughbreds, Agent I",KY        ,20,21.4,99,4/14,Mark Norman,"80,000",,,,Golden Rock Thoroughbreds
797,,B,C,4/3/2020,West Coast,Moon Over Paris,Blame,MoonOverParis,"Eddie Woods, Agent XV",KY        ,11,out,85,4/14,Withdrawn,Out,,Out,4/20/2022,Woods Eddie
798,,DB/BR,C,3/10/2020,Violence,Moon Rainbow,Smart Strike,MoonRainbow,"Randy Miles, Agent XI",ON        ,18,out,,4/14,Withdrawn,Out,,Out,4/13/2022,Miles Randy
799,,B,C,2/17/2020,Uncaptured,Moonshot,Grand Slam,Moonshot,"Halcyon Hammock Farm, Agent III",FL        ,2,21.1,117,4/14,Herman Wilensky,"60,000",,,,Halcyon Hammock Farm
800,Hard to Fathom,B,C,3/17/2020,Hard Spun,Morediamondsplease,More Than Ready,Morediamondsplease,"Lucan Bloodstock (Karl Keegan), Agent XX",KY        ,16,out,106,4/14,Withdrawn,Out,,Out,4/16/2022,Lucan Bloodstock
801,,DB/BR,F,4/26/2020,Not This Time,More Than Magic,More Than Ready,MoreThanMagic,"Eddie Woods, Agent VIII",AR        ,11,out,,4/14,Withdrawn,Out,,Out,4/4/2022,Woods Eddie
802,,CH,F,4/14/2020,West Coast,More Than Sweet,More Than Ready,MoreThanSweet,"Sequel Bloodstock, Agent II",KY        ,9,10.3,128,4/14,Luis Duco,"18,000",,,,Sequel Bloodstock
803,,CH,C,2/17/2020,Nyquist,More to Like,More Than Ready,MoretoLike,"Coastal Equine LLC (Jesse Hoppel), Agent I",ON        ,A,10.0,42,4/14,"Steve Rothblum, Agent for Mark Davis","290,000",,,,Coastal Equine LLC
804,,B,C,3/19/2020,Cloud Computing,Morning Memo,Morning Line,MorningMemo,"Britton Peak, Agent I",KY        ,16,10.2,74,4/14,Withdrawn,Out,,Out,4/21/2022,Britton Peak
805,,B,C,5/21/2020,More Than Ready,Morrow Cove,Yes It's True,MorrowCove,"S G V Thoroughbreds LLC (Steven Venosa), Agent",KY        ,1,10.1,29,4/16,Withdrawn,Out,,Out,4/21/2022,S G V Thoroughbreds
806,,B,C,1/28/2020,Cloud Computing,Moxie,Creative Cause,Moxie,"Off the Hook LLC, Agent XXIII",KY        ,13,10.1,44,4/14,"105,000",Not Sold,,,,Off the Hook LLC
807,,DB/BR,F,4/8/2020,Girvin,Mo Zin,Uncle Mo,MoZin,"Bobby Dodd, Agent I",FL        ,10,10.1,86,4/14,Withdrawn,Out,,Out,4/21/2022,Dodd Bobby
808,,B,F,2/22/2020,Sharp Azteca,Ms. Basnight,Sky Mesa,MsBasnight,"Top Line Sales LLC, Agent XXII",KY        ,14,21.3,83,4/14,"49,000",Not Sold,,,,Top Line Sales
809,,GR/RO,C,4/25/2020,Mendelssohn,Mum,Tapit,Mum,"Lucan Bloodstock (Karl Keegan), Agent XIX",LA        ,16,10.4,112,4/14,Valene Farms LLC,"25,000",,,,Lucan Bloodstock
810,,B,F,3/20/2020,Bolt d'Oro,Mundy Road,Lonhro (AUS),MundyRoad,"Wavertree Stables, Inc. (Ciaran Dunne), Agent II",KY        ,5,10.1,118,4/14,"Mark Glatt, Agent","120,000",,,,"Wavertree Stables, Inc."
811,,B,F,2/11/2020,City of Light,Munnings' Finest,Munnings,MunningsFinest,"Sequel Bloodstock, Agent VII",KY        ,9,10.3,34,4/14,Expoline,"15,000",,,,Sequel Bloodstock
812,,CH,C,5/1/2020,Good Magic,Musical Mystery,Concerto,MusicalMystery,"Paul Sharp, Agent IV",KY        ,C,10.2,31,4/14,Calumet Farm,"140,000",PS,,,Sharp Paul M.
813,,DB/BR,C,2/10/2020,First Dude,Must Be Fate,Eurosilver,MustBeFate,Best A Luck Farm LLC,FL        ,3,10.1,40,4/14,Al Stall,"160,000",,,,Best A Luck Farm LLC
814,,B,C,4/7/2020,Uncaptured,My Coastie,Trippi,MyCoastie,"Vargas Sales, Agent I",FL        ,20,10.0,60,4/14,"Rohan Crichton, Agent","85,000",,,,Vargas Sales
815,,GR/RO,C,2/24/2020,Always Dreaming,My Fast One,Elusive Quality,MyFastOne,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XVII",KY        ,5,out,,4/14,Withdrawn,Out,,Out,4/4/2022,"Wavertree Stables, Inc."
816,,B,C,5/6/2020,Constitution,My Kitty,Catienus,MyKitty,"Eddie Woods, Agent XIV",KY        ,11,10.2,109,4/14,"Bentley Roberts, Oracle Bloodstock, Agent","105,000",,,,Woods Eddie
817,Tiger's Legacy,B,C,3/23/2020,Into Mischief,My Lady Luck,Hard Spun,MyLadyLuck,"Julie Davies LLC, Agent VII",KY        ,15,10.2,53,4/14,"140,000",Not Sold,,,,Davies Julie
818,,DB/BR,F,4/20/2020,Violence,My Limit,Wagon Limit,MyLimit,"Eisaman Equine, Agent",KY        ,7,10.3,120,4/14,"Joe Sharp, Agent for Carl R. Moore Mgmt LLC","55,000",,,,Eisaman Equine
819,,B,F,2/24/2020,Palace Malice,My Rolex,Proud Accolade,MyRolex,"Envision Equine, Agent",KY        ,5,out,,4/14,Withdrawn,Out,,Out,4/14/2022,Envision Equine
820,,B,F,5/12/2020,Nyquist,My Special Secret,Mineshaft,MySpecialSecret,"Golden Rock Thoroughbreds, Agent for",FL        ,20,10.4,142,4/14,Shea D Boys Stable,"55,000",,,,Golden Rock Thoroughbreds
821,,DB/BR,C,4/3/2020,American Freedom,My Super Nova,Super Saver,MySuperNova,"de Meric Sales, Agent XXXVI",FL        ,12,10.3,90,4/14,Net Racing,"52,000",,,,de Meric Sales
822,,B,C,1/4/2020,Adios Charlie,My Sweet Dani Girl,Scat Daddy,MySweetDaniGirl,Ocala Stud,FL        ,4,out,,4/14,Withdrawn,Out,,Out,4/10/2022,Ocala Stud
823,Atlantic Convoy,CH,C,4/29/2020,Stormy Atlantic,My Sweet Emily,Roman Ruler,MySweetEmily,"Santa Fe Thoroughbreds, Agent IV",ON        ,19,out,,4/14,Withdrawn,Out,,Out,4/4/2022,Santa Fe Thoroughbreds
824,Midnight Revenge,DB/BR,F,3/21/2020,Midnight Storm,My Sweet Revenge,Vindication,MySweetRevenge,"Silvestre Chavez Thoroughbreds, Agent XXIV",MD        ,16,10.1,27,4/14,"Designated Hitters Racing, Grey Price, Agt","40,000",PS,,,Chavez Thoroughbreds Silvestre 
825,,DB/BR,F,4/27/2020,Collected,Naked Empress,Freud,NakedEmpress,"All Dreams Equine, Agent II",KY        ,20,10.1,87,4/14,"Jackie Rojas & Joe Davis, Chris Hartman, Agent","67,000",,,,All Dreams Equine
826,,DB/BR,F,2/16/2020,City of Light,Naples Mist,Medaglia d'Oro,NaplesMist,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",KY        ,5,out,,4/14,Withdrawn,Out,,Out,4/4/2022,"Wavertree Stables, Inc."
827,,DB/BR,C,4/20/2020,Speightstown,Narrate,Medaglia d'Oro,Narrate,"Pick View LLC, Agent XV",ON        ,H,10.1,33,4/14,Three Diamonds Farm LLC & Dr. Lou Bucky,"310,000",,,,Pick View LLC
828,,B,F,2/11/2020,Justify,Natural Rush,Indian Charlie,NaturalRush,"Pick View LLC, Agent XII",KY        ,H,21.3,67,4/14,J R Caldwell,"30,000",PS,,,Pick View LLC
829,,DB/BR,C,4/30/2020,Mendelssohn,Naughtynaughtygirl,Bernardini,Naughtynaughtygirl,"Ordonez Thoroughbreds, Agent I",KY        ,17,out,,4/14,Withdrawn,Out,,Out,3/30/2022,Ordonez Thoroughbreds
830,,CH,F,4/9/2020,Good Magic,Navy Gardens,Storm Cat,NavyGardens,"Niall Brennan Stables, Agent IX",KY        ,8,10.0,47,4/14,"120,000",Not Sold,,,,Brennan Niall
831,,DB/BR,C,3/3/2020,Creative Cause,Neck of the Moon,More Than Ready,NeckoftheMoon,"Coastal Equine LLC (Jesse Hoppel), Agent IV",KY        ,A,out,,4/14,Withdrawn,Out,,Out,4/14/2022,Coastal Equine LLC
832,,B,F,2/16/2020,Maclean's Music,Neith,Dynaformer,Neith,"Top Line Sales LLC, Agent XVII",KY        ,14,10.1,63,4/14,"Donato Lanni, Agent","95,000",,,,Top Line Sales
833,,B,C,2/26/2020,Quality Road,Nereid,Rock Hard Ten,Nereid,"Lucan Bloodstock (Karl Keegan), Agent IV",KY        ,16,22.0,61,4/14,Withdrawn,Out,,Out,4/21/2022,Lucan Bloodstock
834,,CH,F,3/16/2020,Oscar Performance,Nesselrode,Lemon Drop Kid,Nesselrode,"Silvestre Chavez Thoroughbreds, Agent VIII",KY        ,16,10.2,136,4/14,"Taproot Bloodstock, Agent","120,000",,,,Chavez Thoroughbreds Silvestre 
835,,GR/RO,C,2/9/2020,Always Dreaming,New Narration,Tapit,NewNarration,"Top Line Sales LLC, Agent XXIX",KY        ,14,10.0,7,4/14,Pedro Lanz for Faisal Mohammed Alqahtani,"240,000",,,,Top Line Sales
836,,B,C,2/28/2020,Street Sense,Nickel,Unbridled's Song,Nickel,"de Meric Sales, Agent I",KY        ,12,out,,4/14,Withdrawn,Out,,Out,4/13/2022,de Meric Sales
837,,DB/BR,F,4/20/2020,Laoban,Nicole's Miss El,Eltish,NicolesMissEl,"Pick View LLC, Agent XI",NY        ,H,out,,4/14,Withdrawn,Out,,Out,4/8/2022,Pick View LLC
838,,CH,F,5/17/2020,Lord Nelson,Nineteenth Street,Proud Citizen,NineteenthStreet,"RiceHorse Stable (Brandon & Ali Rice), Agent",KY        ,6,10.1,25,4/14,"Chad Schumer, Agent","60,000",PS,,,RiceHorse
839,,GR/RO,F,4/24/2020,Cairo Prince,Nippy,Pulpit,Nippy,"Halcyon Hammock Farm, Agent II",KY        ,2,9.4,51,4/14,"Talla Racing & Rockingham Ranch, Sweetwater, Agt","575,000",,,,Halcyon Hammock Farm
840,,DB/BR,F,5/12/2020,Sharp Azteca,Nite Delite,War Chant,NiteDelite,"Bobby Dodd, Agent V",KY        ,10,10.1,134,4/14,Jerry Caroom,"45,000",PS,,,Dodd Bobby
841,,CH,F,4/12/2020,Constitution,No Acronyms,Milwaukee Brew,NoAcronyms,"Tradewinds Farm, Agent I",KY        ,2,out,65,4/14,Withdrawn,Out,,Out,4/18/2022,Tradewinds Farm
842,,CH,F,3/18/2020,Curlin,Noble and a Beauty,Noble Causeway,NobleandaBeauty,"Best A Luck Farm LLC, Agent III",KY        ,3,10.4,131,4/14,Withdrawn,Out,,Out,4/21/2022,Best A Luck Farm LLC
843,,GR/RO,F,4/13/2020,Twirling Candy,Noble Grey,Forestry,NobleGrey,"Harris Training Center LLC, Agent IV",KY        ,13,out,,4/14,Withdrawn,Out,,Out,4/14/2022,Harris Training Center LLC
844,Hazing,B,C,3/31/2020,Into Mischief,No Curfew,Curlin,NoCurfew,"Niall Brennan Stables, Agent XXVIII",KY        ,8,10.1,6,4/14,C H P Racing,"870,000",,,,Brennan Niall
845,,B,C,2/19/2020,Always Dreaming,No Mo Lemons,Uncle Mo,NoMoLemons,"Niall Brennan Stables, Agent XXXIII",KY        ,8,10.3,129,4/14,Soldi Stables LLC & Ohana Racing LLC,"22,000",,,,Brennan Niall
846,,B,F,4/26/2020,Always Dreaming,No Panic,Henrythenavigator,NoPanic,"Grassroots Training & Sales LLC, Agent",KY        ,J,10.1,58,4/14,"Legion Bloodstock, Agent for Stormy Stable, LLC","35,000",PS,,,Grassroots Training & Sales LLC
847,,B,C,1/24/2020,American Freedom,No Show Rose,Graydar,NoShowRose,"Scanlon Training & Sales, Agent VII",KY        ,1,10.0,93,4/16,"Talla Racing & Rockingham Ranch, Sweetwater, Agt","175,000",,,,Scanlon Training Center
848,,DB/BR,F,4/4/2020,More Than Ready,Oak Trees Dancing,Forestry,OakTreesDancing,"Harris Training Center LLC, Agent IV",KY        ,13,10.1,80,4/14,Withdrawn,Out,,Out,4/21/2022,Harris Training Center LLC
849,I'm the Cabana Boy,CH,C,2/22/2020,Danza,October Tempest,Theatrical (IRE),OctoberTempest,"Medallion Farms, Agent I",KY        ,E,10.1,50,4/14,"27,000",Not Sold,,,,Medallion Farms
850,,DB/BR,F,3/27/2020,Tonalist,Oh Boo Hoo,Kafwain,OhBooHoo,"Silvestre Chavez Thoroughbreds, Agent X",KY        ,16,21.2,96,4/14,"47,000",Not Sold,,,,Chavez Thoroughbreds Silvestre 
851,,GR/RO,C,2/2/2020,Tapwrit,Oh Kay See,Notional,OhKaySee,"Eddie Woods, Agent VIII",KY        ,11,21.0,41,4/14,"West Point Tb's / Mike Talla Racing, LEB, Agent","450,000",,,,Woods Eddie
852,,GR/RO,F,3/8/2020,Bernardini,Oh Wise One,Dunkirk,OhWiseOne,"Blue River Bloodstock, Inc., Agent II",KY        ,19,10.3,78,4/14,Roger Heitzman III,"20,000",PS,,,Blue River Bloodstock
853,,B,C,3/5/2020,Lookin At Lucky,Olathe,Indian Charlie,Olathe,"Randy Miles, Agent II",KY        ,18,10.3,97,4/14,Daniel Wells / Cesar DeAlba,"15,000",PS,,,Miles Randy
854,,CH,C,4/27/2020,Lemon Drop Kid,On Cloud Nine,Unbridled's Song,OnCloudNine,Randy Miles,KY        ,18,10.3,19,4/14,Country Bro Stable,"60,000",PS,,,Miles Randy
855,,CH,C,4/8/2020,Malibu Moon,One More Wish,Paddy O'Prado,OneMoreWish,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XIV",KY        ,5,10.1,4,4/14,"Equinox Inc., Agent for George Sharp","42,000",,,,"Wavertree Stables, Inc."
856,,B,F,2/14/2020,Shaman Ghost,One Night,Distorted Humor,OneNight,"Off the Hook LLC, Agent XXV",ON        ,13,10.3,71,4/14,"Kaizen Sales (Richard Kent), Agent","20,000",,,,Off the Hook LLC
857,,CH,C,4/29/2020,Mendelssohn,One Tuf Kitty,Bernardini,OneTufKitty,"Pick View LLC, Agent X",KY        ,H,out,2,4/14,Withdrawn,Out,,Out,4/14/2022,Pick View LLC
858,,CH,F,2/25/2020,Lookin At Lucky,One Wise Cowgirl,Wiseman's Ferry,OneWiseCowgirl,"Six K's Training & Sales LLC, Agent VIII",NY        ,19,10.4,23,4/14,"Richie's World Stables, LLC - Juan Vazquez, Agent","25,000",,,,Six K's Training & Sales LLC
859,,CH,F,4/15/2020,Lope de Vega (IRE),Only Mine (IRE),Pour Moi (IRE),OnlyMineIRE,"Niall Brennan Stables, Agent XXVII",IRE       ,8,9.4,70,4/14,"240,000",Not Sold,,,,Brennan Niall
860,,B,F,4/27/2020,Army Mule,Onthekisser,Pleasant Tap,Onthekisser,"Off the Hook LLC, Agent XI",KY        ,13,out,,4/14,Withdrawn,Out,,Out,4/11/2022,Off the Hook LLC
861,,DB/BR,C,3/22/2020,More Than Ready,On the Trail,Bernardini,OntheTrail,"Kings Equine, Agent III",KY        ,1,10.2,20,4/14,McMahon & Hill Bloodstock LLC,"210,000",,,,Kings Equine
862,,CH,F,3/6/2020,Violence,Orient Harbor,First Samurai,OrientHarbor,"Harris Training Center LLC, Agent II",KY        ,13,10.1,46,4/14,Kathleen O'Connell & Dennis Holman,"62,000",,,,Harris Training Center LLC
863,Like Your Style,B,F,4/5/2020,Honor Code,Orrery,Smart Strike,Orrery,"Vickers Racing, Inc., Agent I",KY        ,17,10.4,66,4/14,C.H.P.R.,"16,000",,,,Vickers Racing
864,,CH,F,3/26/2020,Dortmund,Our Conquistadora,Wilburn,OurConquistadora,"Pick View LLC, Agent XV",MD        ,H,21.0,101,4/14,Withdrawn,Out,,Out,4/21/2022,Pick View LLC
865,,B,F,3/23/2020,West Coast,Our Jenny B,Tale of the Cat,OurJennyB,"Centofanti Thoroughbreds, Agent II",KY        ,16,10.2,36,4/14,Jebel Ali Stables,"370,000",,,,Centofanti Thoroughbreds
866,,B,C,3/26/2020,Into Mischief,Our Khrysty,Newfoundland,OurKhrysty,"Gene Recio, Agent IX",KY        ,17,21.2,15,4/14,"380,000",Not Sold,,,,Recio Gene
867,,CH,C,4/12/2020,Classic Empire,Our Pure Creation,Pure Prize,OurPureCreation,"Kings Equine, Agent IX",KY        ,1,10.2,88,4/14,Seth Morris,"60,000",,,,Kings Equine
868,,B,C,3/3/2020,Maclean's Music,Owl Moon,Ghostzapper,OwlMoon,Dynasty Thoroughbreds,KY        ,6,10.2,91,4/14,Withdrawn,Out,,Out,4/21/2022,Dynasty Thoroughbreds
869,,CH,C,3/21/2020,Accelerate,Paddy's Flight,Paddy O'Prado,PaddysFlight,Navas Equine,FL        ,G,10.0,56,4/14,"75,000",Not Sold,,,,Navas Equine
870,,CH,F,3/21/2020,Gun Runner,Painted Woman,Forest Wildcat,PaintedWoman,"Niall Brennan Stables, Agent X",KY        ,8,10.2,82,4/14,Withdrawn,Out,,Out,4/21/2022,Brennan Niall
871,,B,C,4/12/2020,Dialed In,Palace Pier,Out of Place,PalacePier,Clary Bloodstock,KY        ,14,10.1,89,4/14,Legacy Racing,"115,000",,,,Clary Bloodstock
872,,CH,C,2/4/2020,Mor Spirit,Palmilla Moon,Malibu Moon,PalmillaMoon,"Kings Equine, Agent for Spendthrift Farm LLC",KY        ,1,10.4,132,4/14,C.H.P.R.,"20,000",,,,Kings Equine
873,,B,F,3/31/2020,American Pharoah,Paquita Coqueta (CHI),Scat Daddy,PaquitaCoquetaCHI,"Gene Recio, Agent I",KY        ,17,10.1,100,4/14,Withdrawn,Out,,Out,4/21/2022,Recio Gene
874,,B,C,3/22/2020,Midnight Lute,Parting Shot,Trappe Shot,PartingShot,"Omar Ramirez Bloodstock, Agent VII",NY        ,15,10.3,127,4/14,John P. Warren,"35,000",,,,Ramirez Omar
875,,B,F,4/20/2020,Kingman (GB),Parvaneh (IRE),Holy Roman Emperor (IRE),ParvanehIRE,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XVIII",IRE       ,5,out,,4/14,Withdrawn,Out,,Out,4/14/2022,"Wavertree Stables, Inc."
876,,GR/RO,C,4/8/2020,Super Saver,Passeporta,Rockport Harbor,Passeporta,"Woodford Thoroughbreds LLC, Agent LIII",NY        ,17,out,,4/14,Withdrawn,Out,,Out,4/14/2022,Woodford Thoroughbreds
877,,GR/RO,F,4/12/2020,Kitten's Joy,Patou,Ghostzapper,Patou,"Niall Brennan Stables, Agent XXVIII",KY        ,8,out,103,4/14,Withdrawn,Out,,Out,4/15/2022,Brennan Niall
878,,CH,C,3/24/2020,Maclean's Music,Patricias Prospect,A.P. Indy,PatriciasProspect,"Randy Miles, Agent VI",NY        ,18,out,,4/14,Withdrawn,Out,,Out,4/13/2022,Miles Randy
879,,GR/RO,C,4/22/2020,Creative Cause,Patriot Miss,Quiet American,PatriotMiss,"de Meric Sales, Agent XXXIV",VA        ,12,out,,4/14,Withdrawn,Out,,Out,4/13/2022,de Meric Sales
880,,GR/RO,C,4/26/2020,Frosted,Pay the Kitten,Kitten's Joy,PaytheKitten,"L. G., Agent I",KY        ,D,10.0,113,4/14,"Ahmad Alabdullatif, Agent","130,000",,,,"L. G., Agent"
881,,GR/RO,C,1/21/2020,Funtastic,Peace Opportunity,Point of Entry,PeaceOpportunity,"Lucan Bloodstock (Karl Keegan), Agent XVII",KY        ,16,10.1,38,4/15,Withdrawn,Out,,Out,4/21/2022,Lucan Bloodstock
882,,B,C,1/21/2020,More Than Ready,Peace Preserver,War Front,PeacePreserver,"Silvestre Chavez Thoroughbreds, Agent I",FL        ,16,22.2,34,4/15,I Ming Chee,"21,000",,,,Chavez Thoroughbreds Silvestre 
